"Date","Price","Open","High","Low","Vol.","Change %"
"10/01/2004","20.33","20.24","20.57","19.15","285.02M","1.55%"
"09/01/2004","20.02","22.40","22.94","19.61","404.80M","-10.47%"
"08/01/2004","22.36","21.89","22.45","21.53","222.80M","1.96%"
"07/01/2004","21.93","25.25","25.70","21.40","285.89M","-13.11%"
"06/01/2004","25.24","25.60","26.38","25.05","173.39M","-1.71%"
"05/01/2004","25.68","25.32","25.79","24.59","188.47M","1.54%"
"04/01/2004","25.29","25.24","26.75","24.89","235.60M","0.56%"
"03/01/2004","25.15","24.86","25.30","23.79","283.31M","0.68%"
"02/01/2004","24.98","24.50","26.39","24.46","199.65M","1.46%"
"01/01/2004","24.62","25.40","25.50","24.32","189.12M","-2.99%"
"12/01/2003","25.38","23.32","25.45","23.20","226.12M","9.16%"
"11/01/2003","23.25","23.20","23.59","23.06","133.17M","0.22%"
"10/01/2003","23.20","21.50","23.20","21.50","217.29M","8.01%"
"09/01/2003","21.48","21.71","22.62","21.27","225.82M","-1.29%"
"08/01/2003","21.76","22.25","22.62","21.60","154.85M","-3.20%"
"07/01/2003","22.48","23.12","23.32","21.14","286.34M","-3.10%"
"06/01/2003","23.20","22.97","24.17","22.67","203.24M","1.80%"
"05/01/2003","22.79","20.20","22.98","19.72","240.58M","12.82%"
"04/01/2003","20.20","20.25","21.43","19.50","238.56M","-0.20%"
"03/01/2003","20.24","20.08","21.15","18.50","268.99M","0.65%"
"02/01/2003","20.11","20.27","20.76","19.43","205.75M","-0.59%"
"01/01/2003","20.23","22.07","23.00","19.57","249.24M","-7.71%"
"12/01/2002","21.92","23.09","23.45","21.45","227.61M","-3.94%"
"11/01/2002","22.82","23.24","23.58","22.11","225.49M","-1.81%"
"10/01/2002","23.24","24.20","26.55","22.29","317.24M","-3.09%"
"09/01/2002","23.98","25.20","25.80","23.21","181.05M","-5.96%"
"08/01/2002","25.50","24.93","26.70","23.77","193.28M","2.12%"
"07/01/2002","24.97","28.12","28.75","21.80","355.22M","-10.82%"
"06/01/2002","28.00","27.45","28.73","26.48","200.84M","0.79%"
"05/01/2002","27.78","27.88","28.95","26.90","179.02M","0.11%"
"04/01/2002","27.75","26.00","28.02","25.75","194.79M","6.20%"
"03/01/2002","26.13","23.48","26.34","23.18","211.95M","10.25%"
"02/01/2002","23.70","21.88","24.00","21.85","183.29M","8.32%"
"01/01/2002","21.88","23.40","23.82","21.75","249.58M","-7.17%"
"12/01/2001","23.57","23.18","24.40","22.73","176.90M","0.38%"
"11/01/2001","23.48","23.70","25.23","23.23","137.90M","-1.92%"
"10/01/2001","23.94","23.25","24.75","22.00","233.48M","2.18%"
"09/01/2001","23.43","24.46","25.35","22.62","215.32M","-3.74%"
"08/01/2001","24.34","22.35","24.93","21.75","203.29M","9.15%"
"07/01/2001","22.30","22.39","23.60","21.82","146.44M","-0.89%"
"06/01/2001","22.50","23.73","23.95","21.30","187.51M","-5.06%"
"05/01/2001","23.70","23.15","24.68","22.30","166.73M","2.64%"
"04/01/2001","23.09","22.70","24.23","21.18","187.11M","2.26%"
"03/01/2001","22.58","26.74","26.95","21.88","260.54M","-14.86%"
"02/01/2001","26.52","28.62","30.50","25.70","178.17M","-8.55%"
"01/01/2001","29.00","30.16","31.09","27.59","174.49M","-4.82%"
"12/01/2000","30.47","31.03","31.69","26.75","193.25M","-2.68%"
"11/01/2000","31.31","30.41","31.53","27.62","188.72M","3.71%"
"10/01/2000","30.19","27.75","30.47","26.88","180.46M","9.54%"
"09/01/2000","27.56","27.00","28.53","24.59","197.23M","4.71%"
"08/01/2000","26.32","30.91","32.00","25.75","170.69M","-14.16%"
"07/01/2000","30.66","29.06","31.50","27.62","160.37M","6.75%"
"06/01/2000","28.72","26.59","30.44","25.53","219.21M","7.61%"
"05/01/2000","26.69","23.31","27.50","22.97","229.04M","13.00%"
"04/01/2000","23.62","23.72","26.19","22.38","239.81M","0.64%"
"03/01/2000","23.47","24.59","25.91","21.44","303.74M","-3.46%"
"02/01/2000","24.31","28.88","29.19","23.78","189.93M","-15.36%"
"01/01/2000","28.72","28.66","33.44","27.62","224.51M","-1.37%"
"12/01/1999","29.12","33.34","34.50","28.69","230.91M","-13.49%"
"11/01/1999","33.66","29.12","34.22","28.03","172.72M","14.10%"
"10/01/1999","29.50","24.12","29.69","23.66","218.29M","22.31%"
"09/01/1999","24.12","29.91","30.25","23.97","215.85M","-19.36%"
"08/01/1999","29.91","30.06","31.22","28.78","135.17M","-1.22%"
"07/01/1999","30.28","31.31","32.75","30.12","139.71M","-2.32%"
"06/01/1999","31.00","34.12","34.94","30.19","176.96M","-9.49%"
"05/01/1999","34.25","33.62","35.44","32.16","133.33M","0.65%"
"04/01/1999","34.03","30.69","34.72","28.81","192.37M","10.88%"
"03/01/1999","30.69","31.62","34.97","30.41","208.99M","-3.91%"
"02/01/1999","31.94","32.66","32.94","30.66","143.68M","-2.20%"
"01/01/1999","32.66","33.38","35.19","29.78","179.45M","-2.51%"
"12/01/1998","33.50","34.91","35.25","30.97","152.67M","-4.37%"
"11/01/1998","35.03","34.12","37.72","34.03","110.90M","3.70%"
"10/01/1998","33.78","28.12","35.31","27.69","195.70M","17.25%"
"09/01/1998","28.81","33.38","34.94","26.81","268.53M","-11.52%"
"08/01/1998","32.56","40.31","41.81","32.53","184.25M","-19.11%"
"07/01/1998","40.25","42.84","44.47","39.69","115.40M","-5.85%"
"06/01/1998","42.75","39.31","43.41","38.88","139.91M","9.08%"
"05/01/1998","39.19","38.06","40.47","37.41","98.40M","3.29%"
"04/01/1998","37.94","38.75","40.69","35.94","131.55M","-2.01%"
"03/01/1998","38.72","34.19","39.66","33.78","140.53M","12.85%"
"02/01/1998","34.31","32.72","34.91","32.62","96.54M","5.96%"
"01/01/1998","32.38","33.38","33.50","31.12","124.72M","-2.88%"
"12/01/1997","33.34","31.44","33.59","31.12","140.25M","6.69%"
"11/01/1997","31.25","28.56","32.16","27.81","133.24M","10.39%"
"10/01/1997","28.31","30.62","32.12","25.00","203.23M","-7.18%"
"09/01/1997","30.50","28.81","31.56","27.53","172.56M","6.42%"
"08/01/1997","28.66","34.44","35.00","28.56","217.94M","-17.07%"
"07/01/1997","34.56","34.25","35.97","33.88","131.74M","1.65%"
"06/01/1997","34.00","34.12","36.31","33.06","121.57M","-0.73%"
"05/01/1997","34.25","31.50","34.50","31.06","124.61M","7.67%"
"04/01/1997","31.81","27.62","31.88","26.38","151.06M","14.10%"
"03/01/1997","27.88","30.25","31.12","27.62","142.60M","-8.59%"
"02/01/1997","30.50","29.19","31.62","28.50","122.01M","5.39%"
"01/01/1997","28.94","26.06","30.12","25.56","160.48M","10.00%"
"12/01/1996","26.31","25.56","27.12","23.44","141.94M","2.93%"
