"Date","Price","Open","High","Low","Vol.","Change %"
"12/01/2005","61.49","62.15","64.25","60.76","22.10M","-0.21%"
"11/01/2005","61.62","61.34","63.95","59.58","19.10M","-0.68%"
"10/01/2005","62.04","65.76","65.93","57.79","31.43M","-5.48%"
"09/01/2005","65.64","66.09","67.00","63.45","24.19M","1.05%"
"08/01/2005","64.96","62.80","68.08","62.62","26.34M","6.01%"
"07/01/2005","61.28","65.45","67.45","59.50","47.77M","-5.58%"
"06/01/2005","64.90","58.49","66.29","58.38","43.68M","10.79%"
"05/01/2005","58.58","58.51","59.94","56.28","36.86M","0.57%"
"04/01/2005","58.25","60.36","62.00","57.75","44.77M","-2.98%"
"03/01/2005","60.04","63.15","65.11","59.10","49.35M","-4.83%"
"02/01/2005","63.09","59.05","63.77","57.95","44.87M","7.90%"
"01/01/2005","58.47","57.11","58.73","55.37","32.30M","1.90%"
"12/01/2004","57.38","57.48","57.74","55.32","36.80M","0.21%"
"11/01/2004","57.26","54.45","57.79","53.50","41.71M","5.57%"
"10/01/2004","54.24","51.92","55.06","51.63","58.96M","5.12%"
"09/01/2004","51.60","50.91","53.82","50.47","48.55M","1.80%"
"08/01/2004","50.69","50.03","50.94","48.94","44.05M","0.78%"
"07/01/2004","50.30","51.59","52.91","49.36","40.05M","-2.65%"
"06/01/2004","51.67","50.55","53.24","49.90","46.05M","3.15%"
"05/01/2004","50.09","48.56","51.05","47.81","47.54M","2.94%"
"04/01/2004","48.66","47.48","50.30","47.48","56.49M","2.27%"
"03/01/2004","47.58","49.99","51.20","45.79","84.25M","-4.05%"
"02/01/2004","49.59","47.33","49.72","46.39","57.72M","4.62%"
"01/01/2004","47.40","52.91","54.00","46.66","86.78M","-9.52%"
"12/01/2003","52.39","45.52","52.70","45.37","41.47M","16.68%"
"11/01/2003","44.90","44.74","45.34","44.03","26.96M","1.17%"
"10/01/2003","44.38","44.35","46.90","43.95","47.79M","0.41%"
"09/01/2003","44.20","44.88","46.48","43.88","42.53M","-1.49%"
"08/01/2003","44.87","43.02","46.20","42.84","35.24M","2.96%"
"07/01/2003","43.58","46.16","46.79","43.18","53.16M","-6.52%"
"06/01/2003","46.62","45.46","49.81","45.20","45.07M","2.35%"
"05/01/2003","45.55","41.13","45.94","40.92","55.54M","11.42%"
"04/01/2003","40.88","41.45","43.84","40.56","55.32M","0.32%"
"03/01/2003","40.75","40.52","42.10","36.69","67.63M","2.72%"
"02/01/2003","39.67","41.78","42.09","38.26","59.41M","-5.30%"
"01/01/2003","41.89","44.38","46.88","38.91","68.19M","-4.84%"
"12/01/2002","44.02","43.56","44.50","41.80","46.54M","1.08%"
"11/01/2002","43.55","42.91","44.93","42.13","42.81M","1.80%"
"10/01/2002","42.78","41.57","44.75","39.76","77.11M","6.50%"
"09/01/2002","40.17","43.87","44.98","38.60","70.89M","-11.13%"
"08/01/2002","45.20","43.68","47.22","40.99","105.88M","-1.09%"
"07/01/2002","45.70","55.85","57.30","39.65","444.95M","-17.31%"
"06/01/2002","55.27","55.14","55.60","50.48","64.91M","0.49%"
"05/01/2002","55.00","52.03","56.34","51.76","50.73M","5.24%"
"04/01/2002","52.26","54.52","55.65","51.23","57.06M","-3.79%"
"03/01/2002","54.32","51.50","55.48","51.36","42.21M","5.74%"
"02/01/2002","51.37","50.23","51.76","48.59","44.08M","2.80%"
"01/01/2002","49.97","49.22","49.97","46.62","55.62M","1.94%"
"12/01/2001","49.02","48.10","50.28","46.32","52.29M","1.41%"
"11/01/2001","48.34","50.97","52.40","45.62","65.85M","-4.30%"
"10/01/2001","50.51","49.43","54.48","48.50","60.73M","0.52%"
"09/01/2001","50.25","55.90","56.75","39.75","66.70M","-11.27%"
"08/01/2001","56.63","59.09","59.09","54.25","53.42M","-2.36%"
"07/01/2001","58.00","57.80","58.42","54.06","44.98M","-0.46%"
"06/01/2001","58.27","61.06","62.44","56.25","46.44M","-4.44%"
"05/01/2001","60.98","59.95","62.46","57.02","52.00M","2.44%"
"04/01/2001","59.53","54.53","60.65","53.30","52.20M","7.38%"
"03/01/2001","55.44","58.45","60.75","53.63","60.04M","-4.95%"
"02/01/2001","58.33","60.32","64.15","58.12","45.51M","-3.35%"
"01/01/2001","60.35","62.25","63.12","57.69","62.86M","-0.35%"
"12/01/2000","60.56","58.38","62.00","54.44","61.15M","1.46%"
"11/01/2000","59.69","59.62","62.56","56.75","52.55M","0.52%"
"10/01/2000","59.38","60.75","65.69","58.38","53.61M","-0.93%"
"09/01/2000","59.94","61.62","65.19","58.56","50.88M","-2.07%"
"08/01/2000","61.21","58.75","64.12","58.06","39.11M","5.08%"
"07/01/2000","58.25","61.62","63.56","57.25","42.96M","-5.36%"
"06/01/2000","61.55","62.31","65.62","60.88","47.61M","-1.43%"
"05/01/2000","62.44","57.38","63.31","56.38","44.01M","8.82%"
"04/01/2000","57.38","57.38","59.31","55.19","43.03M","-0.74%"
"03/01/2000","57.81","51.25","60.50","50.50","62.61M","9.59%"
"02/01/2000","52.75","55.12","59.06","50.44","51.47M","-4.20%"
"01/01/2000","55.06","60.19","63.44","53.19","52.53M","-9.08%"
"12/01/1999","60.56","57.81","63.62","55.62","49.77M","4.41%"
"11/01/1999","58.00","59.50","65.88","55.19","46.62M","-3.24%"
"10/01/1999","59.94","58.44","61.19","56.44","42.10M","1.49%"
"09/01/1999","59.06","62.25","65.38","57.44","41.68M","-4.56%"
"08/01/1999","61.88","60.44","67.38","59.25","46.12M","1.44%"
"07/01/1999","61.00","60.12","65.81","58.62","44.83M","1.24%"
"06/01/1999","60.25","55.94","61.00","54.75","47.50M","6.52%"
"05/01/1999","56.56","58.25","61.62","54.25","53.14M","-3.63%"
"04/01/1999","58.69","52.50","59.69","51.69","60.88M","12.87%"
"03/01/1999","52.00","43.50","54.69","41.81","58.39M","18.51%"
"02/01/1999","43.88","40.75","45.81","40.56","43.61M","9.54%"
"01/01/1999","40.06","49.25","50.50","39.56","48.13M","-16.33%"
"12/01/1998","47.88","46.94","50.50","43.00","46.61M","2.00%"
"11/01/1998","46.94","49.19","50.50","45.56","40.65M","-4.81%"
"10/01/1998","49.31","48.50","52.00","46.88","54.02M","3.55%"
"09/01/1998","47.62","43.75","51.56","42.94","60.75M","19.05%"
"08/01/1998","40.00","50.44","51.31","39.75","54.47M","-21.57%"
"07/01/1998","51.00","55.19","55.94","50.50","38.67M","-6.95%"
"06/01/1998","54.81","55.62","58.00","53.00","55.40M","-2.33%"
"05/01/1998","56.12","57.12","59.19","55.06","35.78M","-0.67%"
