"Date","Price","Open","High","Low","Vol.","Change %"
"12/01/2001","92.75","88.00","95.17","85.55","51.14M","4.21%"
"11/01/2001","89.00","78.50","92.75","77.31","58.20M","13.87%"
"10/01/2001","78.16","71.36","86.50","71.00","82.69M","9.54%"
"09/01/2001","71.35","79.95","81.45","63.27","59.37M","-10.92%"
"08/01/2001","80.10","83.50","87.50","75.05","59.80M","-3.68%"
"07/01/2001","83.16","85.95","88.00","80.00","50.42M","-3.08%"
"06/01/2001","85.80","95.49","98.14","84.50","53.91M","-9.78%"
"05/01/2001","95.10","90.00","105.15","89.29","53.62M","4.39%"
"04/01/2001","91.10","85.10","102.50","77.00","70.89M","7.05%"
"03/01/2001","85.10","89.40","97.50","81.00","93.13M","-7.25%"
"02/01/2001","91.75","114.90","118.85","90.25","59.51M","-19.34%"
"01/01/2001","113.75","104.38","120.00","97.50","67.41M","6.37%"
"12/01/2000","106.94","82.12","108.38","80.25","55.88M","30.22%"
"11/01/2000","82.12","96.75","101.62","77.00","40.83M","-17.72%"
"10/01/2000","99.81","113.12","116.88","90.88","54.64M","-12.49%"
"09/01/2000","114.06","128.00","133.62","105.75","37.40M","-11.92%"
"08/01/2000","129.50","99.00","129.50","97.00","53.40M","31.22%"
"07/01/2000","98.69","94.38","106.94","88.38","29.92M","4.14%"
"06/01/2000","94.77","74.56","95.94","73.62","36.70M","28.83%"
"05/01/2000","73.56","93.25","101.62","69.38","41.83M","-21.12%"
"04/01/2000","93.25","108.75","110.81","79.44","41.29M","-11.40%"
"03/01/2000","105.25","93.25","128.00","93.19","35.09M","13.78%"
"02/01/2000","92.50","92.88","94.00","80.69","18.72M","0.96%"
"01/01/2000","91.62","94.19","94.38","78.38","19.53M","-2.73%"
"12/01/1999","94.19","74.75","94.81","74.75","17.00M","25.39%"
"11/01/1999","75.12","70.50","83.00","68.31","17.36M","5.80%"
"10/01/1999","71.00","61.00","73.75","57.94","21.19M","16.39%"
"09/01/1999","61.00","60.56","64.44","57.44","18.63M","1.99%"
"08/01/1999","59.81","64.25","65.00","55.19","18.80M","-7.00%"
"07/01/1999","64.31","71.38","71.44","63.19","13.94M","-10.99%"
"06/01/1999","72.25","66.62","72.25","60.50","23.38M","6.34%"
